"Fashion Apparel and Accessories","Fashion Apparel and Accessories",module,Magento_Analytics
"Food, Beverage and Grocery","Food, Beverage and Grocery",module,Magento_Analytics
"Home Goods and Furniture","Home Goods and Furniture",module,Magento_Analytics
"Home Improvement","Home Improvement",module,Magento_Analytics
"Jewelry and Watches","Jewelry and Watches",module,Magento_Analytics
"Mass Merchant","Mass Merchant",module,Magento_Analytics
"Office Supplies","Office Supplies",module,Magento_Analytics
"Outdoor and Camping Gear","Outdoor and Camping Gear",module,Magento_Analytics
"Pet Goods","Pet Goods",module,Magento_Analytics
"Pharma and Medical Devices","Pharma and Medical Devices",module,Magento_Analytics
"Technology B2B","Technology B2B",module,Magento_Analytics
"Other","Khác",module,Magento_Analytics
"The time value is using an unsupported format. Enter a supported format and try again.","The time value is using an unsupported format. Enter a supported format and try again.",module,Magento_Analytics
"Please select an industry.","Please select an industry.",module,Magento_Analytics
"The data is invalid. Enter the data as a string or data that can be converted into a string and try again.","The data is invalid. Enter the data as a string or data that can be converted into a string and try again.",module,Magento_Analytics
"The data is invalid. Enter the data as a string and try again.","The data is invalid. Enter the data as a string and try again.",module,Magento_Analytics
"The data is invalid. Use a valid cipher method and try again.","The data is invalid. Use a valid cipher method and try again.",module,Magento_Analytics
"Enter the encryption key and try again.","Enter the encryption key and try again.",module,Magento_Analytics
"The ""%1"" source doesn't exist.","The ""%1"" source doesn't exist.",module,Magento_Analytics
"Retry Synchronization","Retry Synchronization",module,Magento_Analytics
"Back","Trở lại",module,Magento_AsynchronousOperations
"Done","Đã thực hiện",module,Magento_AsynchronousOperations
"Retry","Thử lại",module,Magento_AsynchronousOperations
"'Action Details - #' .","'Hành động thông tin chi tiết - #'.",module,Magento_AsynchronousOperations
"%1 item(s) have been scheduled for update.""","%1 mã (s) đã được lên lịch cập nhật.""",module,Magento_AsynchronousOperations
"Bulk Actions Log","Hàng loạt hành động đăng nhập",module,Magento_AsynchronousOperations
"Bulk uuid %bulkUuid not exist","Bulk uuid %bulkUuid not exist",module,Magento_AsynchronousOperations
"Topic %1","Topic %1",module,Magento_AsynchronousOperations
"Something went wrong while processing the request.","Điều gì đó đã sai trong khi xử lý yêu cầu.",module,Magento_AsynchronousOperations
"Error processing %key element of input data","Error processing %key element of input data",module,Magento_AsynchronousOperations
"Sorry, something went wrong during product prices update. Please see log for details.","Sorry, something went wrong during product prices update. Please see log for details.",module,Magento_AsynchronousOperations
"%1 item(s) are currently being updated.","%1 mã (s) hiện đang được cập nhật.",module,Magento_AsynchronousOperations
"Task ""%1"": ","Nhiệm vụ ""%1"": ",module,Magento_AsynchronousOperations
"%1 item(s) have been scheduled for update.","%1 mã (s) đã được lên lịch cập nhật.",module,Magento_AsynchronousOperations
"%1 item(s) have been successfully updated.","%1 mã (s) đã được cập nhật thành công.",module,Magento_AsynchronousOperations
"%1 item(s) failed to update","%1 thất bại để cập nhật mã (s)",module,Magento_AsynchronousOperations
"Details","Chi tiết",module,Magento_AsynchronousOperations
"View Details","Xem chi tiết",module,Magento_AsynchronousOperations
"Dismiss","Loại bỏ",module,Magento_AsynchronousOperations
"Pending, in queue...","Đang chờ xử lý, trong hàng đợi...",module,Magento_AsynchronousOperations
"%1 items selected for mass update","%1 cập nhật các mục đã được chọn",module,Magento_AsynchronousOperations
", %1 successfully updated",", %1 cập nhật thành công",module,Magento_AsynchronousOperations
", %1 failed to update",", %1 cập nhật thất bại",module,Magento_AsynchronousOperations
"Something went wrong.","Đã xảy ra lỗi.",module,Magento_AsynchronousOperations
"Action Log","Nhật ký hành động",module,Magento_AsynchronousOperations
"Report","Báo cáo",module,Magento_AsynchronousOperations
"Bulk Actions","Hàng loạt hành động",module,Magento_AsynchronousOperations
"Action Logs","Action Logs",module,Magento_AsynchronousOperations
"Days Saved in Log","Ngày này được lưu trong nhật ký",module,Magento_AsynchronousOperations
"Description of Operation","Mô tả hoạt động",module,Magento_AsynchronousOperations
"Summary","Tóm tắt",module,Magento_AsynchronousOperations
"Start Time","Thời Gian Bắt Đầu",module,Magento_AsynchronousOperations
"Items to Retry","Items to Retry",module,Magento_AsynchronousOperations
"To retry, select the items and click “Retry”.","Để thử lại, chọn các mục và nhấp vào ""Thử lại"".",module,Magento_AsynchronousOperations
"Items That Can’t Be Updated.","Items That Can’t Be Updated.",module,Magento_AsynchronousOperations
"ID","ID",module,Magento_AsynchronousOperations
"Status","Trạng thái",module,Magento_AsynchronousOperations
"Meta Information","Thông tin meta",module,Magento_AsynchronousOperations
"Error","Lỗi",module,Magento_AsynchronousOperations
"Dismiss All Completed Tasks","Bỏ qua tất cả hoàn thành nhiệm vụ",module,Magento_AsynchronousOperations
"Action Details - #","Hành động thông tin chi tiết - #",module,Magento_AsynchronousOperations
"Number of Records Affected","Số lượng hồ sơ bị ảnh hưởng",module,Magento_AsynchronousOperations
"We can't find the role for the user you wanted.","Chúng tôi không thể tìm thấy vai trò cho người dùng bạn muốn.",module,Magento_Authorization
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","Có vấn đề xảy ra khi dịch danh sách nguồn được cho phép. Bạn có thể tìm thấy nhiều thông tin trong exceptions log.",module,Magento_Authorization
"The role wasn't found for the user. Verify the role and try again.","The role wasn't found for the user. Verify the role and try again.",module,Magento_Authorization
"You created the order.","Bạn đã đặt hàng.",module,Magento_Authorizenet
"Order saving error: %1","Lỗi lưu đơn hàng: %1",module,Magento_Authorizenet
"Please choose a payment method.","Chọn một phương thức thanh toán.",module,Magento_Authorizenet
"We can't process your order right now. Please try again later.","Chúng tôi không thể xử lý đơn hàng của bạn ngay bây giờ. Xin vui lòng thử lại sau.",module,Magento_Authorizenet
"An error occurred on the server. Please try to place the order again.","Lỗi xuất hiện trên máy chủ. Hãy thử đặt hàng lại một lần nữa.",module,Magento_Authorizenet
"Credit Card: xxxx-%1","Thẻ tín dụng: xxxx-%1",module,Magento_Authorizenet
"amount %1","số tiền %1",module,Magento_Authorizenet
"failed.","thất bại.",module,Magento_Authorizenet
"successful.","thành công.",module,Magento_Authorizenet
"Authorize.Net Transaction ID %1.","Authorize.Net ID giao dịch %1.",module,Magento_Authorizenet
"authorize","ủy quyền",module,Magento_Authorizenet
"authorize and capture","Ủy quyền và chấp nhận giao dịch",module,Magento_Authorizenet
"capture","xác nhận giao dịch",module,Magento_Authorizenet
"refund","hoàn trả",module,Magento_Authorizenet
"void","hủy",module,Magento_Authorizenet
"Gateway error: %1","Lỗi cổng thanh toán: %1",module,Magento_Authorizenet
"Something went wrong in the payment gateway.","Có vấn để ở cổng thanh toán.",module,Magento_Authorizenet
"Invalid amount for capture.","Số tiền không đúng cho xác nhận giao dịch.",module,Magento_Authorizenet
"Payment capturing error.","Lỗi xác nhận giao dịch.",module,Magento_Authorizenet
"Invalid transaction ID.","Giao dịch ID không đúng.",module,Magento_Authorizenet
"Payment voiding error.","Lỗi hủy thanh toán.",module,Magento_Authorizenet
"Invalid amount for refund.","Số tiền hoàn trả không đúng.",module,Magento_Authorizenet
"Payment refunding error.","Lỗi thanh toán hoàn trả.",module,Magento_Authorizenet
"The transaction was declined because the response hash validation failed.","Giao dịch bị từ chối bởi vì chuỗi xác nhận thất bại.",module,Magento_Authorizenet
"This payment didn't work out because we can't find this order.","Thanh toán không được thực hiện do không tìm thấy đơn hàng tương ứng.",module,Magento_Authorizenet
"There was a payment authorization error.","Lỗi ủy quyền thanh toán.",module,Magento_Authorizenet
"Please enter a transaction ID to authorize this payment.","Vui lòng điền ID giao dịch để ủy quyền thanh toán.",module,Magento_Authorizenet
"Something went wrong: the paid amount doesn't match the order amount. Please correct this and try again.","Số tiền thanh toán và tiền đơn hàng khác nhau. Hãy kiểm tra lại.",module,Magento_Authorizenet
"Transaction %1 has been approved. Amount %2. Transaction status is ""%3""","Transaction %1 has been approved. Amount %2. Transaction status is ""%3""",module,Magento_Authorizenet
"Transaction %1 has been voided/declined. Transaction status is ""%2"". Amount %3.","Transaction %1 has been voided/declined. Transaction status is ""%2"". Amount %3.",module,Magento_Authorizenet
"Authorize Only","Chỉ ủy quyền",module,Magento_Authorizenet
"Authorize and Capture","Ủy quyền và chấp nhận giao dịch",module,Magento_Authorizenet
"Unable to get transaction details. Try again later.","Không thể nhận được chi tiết giao dịch. Thử lại lần nữa.",module,Magento_Authorizenet
"Electronic payments save the trees.","Electronic payments save the trees.",module,Magento_Authorizenet
"Credit Card Type","Loại thẻ tín dụng",module,Magento_Authorizenet
"Please Select","Vui lòng chọn",module,Magento_Authorizenet
"Credit Card Number","Số thẻ tín dụng",module,Magento_Authorizenet
"Expiration Date","Ngày hết hạn",module,Magento_Authorizenet
"Card Verification Number","Số xác minh thẻ",module,Magento_Authorizenet
"Fraud Detection ","Phát hiện gian lận ",module,Magento_Authorizenet
"FDS Filter Action","Hoạt động lọc FDS",module,Magento_Authorizenet
"AVS Response","Phản hồi AVS Response",module,Magento_Authorizenet
"Card Code Response","Phản hồi mã thẻ",module,Magento_Authorizenet
